Athlete ID,Athlete Last Name,Weight(K),Age,Gender,Event Name,Event Date,Event Location,Event Country,Event Weather,Event Results,Event Rank,Event Record,event_surface,Notes,Event_Temp in C,Event_Temp in K
2298,Lamar,63,24,F,110m hurdles,5/31/20,Stadium A,South Korea,4,58.31,1,TRUE,Gravel,New personal record!,29,302.15
2304,Savage,66,21,F,110m hurdles,8/10/20,Field B,Canada,2,141.37,1,FALSE,Turf,Amazing crowd,20,293.15
2305,Amaral,87,20,F,400m,11/1/23,Track C,UK,3,136.73,1,TRUE,Track,Wet conditions,34,307.15
2307,Javier,71,27,F,110m hurdles,4/3/20,Track C,Spain,5,280.83,3,TRUE,Gravel,Close finish,26,299.15
2309,Gibson,65,26,F,200m,3/4/23,Field B,UK,2,287.73,3,FALSE,Track,Messy track,16,289.15
2310,Brownlow,68,22,F,3000m,3/20/23,Arena D,UK,1,131,3,TRUE,Gravel,Great race,17,290.15
2312,Starkey,66,25,F,400m,4/20/22,Stadium A,Canada,4,249,4,TRUE,Dirt,Great event,19,292.15
2319,Flanagan,61,21,F,400m hurdles,12/5/23,Stadium A,Canada,2,12.66,4,FALSE,Concrete,Enjoyed the event,27,300.15
2327,Woodham,75,35,F,400m,2/19/20,Arena D,UK,4,176.92,4,TRUE,Sand,Cloudy day,28,301.15
2330,Vargas,86,35,F,400m hurdles,9/29/20,Stadium A,Vietnam,4,298.05,2,FALSE,Dirt,Close finish,23,296.15
2333,Norman,85,30,F,100m,5/21/20,Field B,Vietnam,1,116.38,2,TRUE,Dirt,Amazing crowd,36,309.15
2337,Leblanc,67,33,F,110m hurdles,8/24/19,Track C,Spain,4,182.04,3,TRUE,Sand,Personal best!,19,292.15
2342,Bauer,78,26,F,800m,3/29/20,Track C,Canada,1,182.42,2,FALSE,Gravel,Hot and humid,34,307.15
2344,Lucas,78,35,F,3000m,7/22/23,Stadium A,Canada,5,19.95,4,TRUE,Sand,Enjoyed the event,27,300.15
2345,Chamberland,88,28,F,400m,1/24/21,Track C,Mexico,2,102.13,1,TRUE,Turf,Fast race,34,307.15
2346,Pack,67,24,F,400m hurdles,3/25/19,Stadium A,Vietnam,1,28.07,1,FALSE,Turf,Wet conditions,24,297.15
2347,Cunningham,75,28,F,400m hurdles,9/20/21,Arena D,Brazil,1,238.1,2,FALSE,Dirt,Windy day,16,289.15
2349,Jackson,74,34,F,200m,9/21/19,Stadium A,Mexico,4,184.42,2,FALSE,Track,Challenging race,21,294.15
2351,Garver,65,29,F,400m hurdles,5/7/22,Stadium A,Mexico,4,273.17,2,TRUE,Dirt,Wet conditions,35,308.15
2352,Arbuckle,63,32,F,100m,10/27/20,Stadium A,Canada,1,112.16,4,FALSE,Turf,Good competition,21,294.15
2358,Claiborne,81,28,F,1500m,9/23/19,Field B,Brazil,5,74.64,2,TRUE,Asphalt,Challenging race,30,303.15
2362,Townsend,89,25,F,1500m,7/23/20,Track C,Vietnam,3,265.12,5,FALSE,Grass,Personal best!,23,296.15
2365,Gaston,68,35,F,800m,2/28/22,Field B,India,2,97.62,2,FALSE,Dirt,Messy track,37,310.15
2368,Epperly,66,29,F,3000m,8/25/19,Arena D,India,1,12.04,4,FALSE,Concrete,Great race,24,297.15
2370,Price,61,28,F,1500m,4/15/19,Arena D,Mexico,3,37.13,2,TRUE,Sand,Nice atmosphere,21,294.15
2379,Brathwaite,68,20,F,3000m,5/4/20,Stadium A,USA,5,196.75,3,TRUE,Grass,Enjoyed the event,19,292.15
2382,Brandon,84,28,F,100m,9/7/22,Field B,South Korea,4,143.95,2,FALSE,Concrete,New personal record!,37,310.15
2385,Burt,88,35,F,400m,11/25/21,Field B,Mexico,4,282.15,5,FALSE,Grass,Challenging race,35,308.15
2387,Smith,84,27,F,110m hurdles,3/5/22,Stadium A,Mexico,2,165.34,3,TRUE,Dirt,Good competition,17,290.15
2391,Pella,76,21,F,3000m,10/25/20,Arena D,India,4,97.26,1,TRUE,Asphalt,New personal record!,25,298.15
2392,Sedgwick,71,20,F,400m,7/18/23,Track C,Canada,5,55.08,5,FALSE,Turf,Hot weather,20,293.15
2393,Humphrey,77,35,F,200m,3/19/20,Field B,USA,3,22.85,4,TRUE,Gravel,Hot weather,34,307.15
2400,Duke,80,23,F,110m hurdles,10/27/20,Stadium A,Spain,1,146.63,4,TRUE,Sand,Fast race,20,293.15
2405,Fitzpatrick,83,30,F,100m,6/13/19,Arena D,UK,1,128.7,2,FALSE,Asphalt,Windy day,25,298.15
2407,Holt,76,21,F,200m,6/14/19,Field B,India,5,109.35,1,TRUE,Sand,Cloudy day,34,307.15
2408,Benenati,86,28,F,400m,5/1/19,Stadium A,Vietnam,4,159.51,2,TRUE,Concrete,Fast race,21,294.15
2418,Rinehart,82,28,F,200m,2/17/22,Arena D,Spain,4,44.2,4,FALSE,Track,Great event,17,290.15
2428,Paynes,77,32,F,400m hurdles,8/14/23,Track C,Spain,1,271.97,5,TRUE,Grass,Wet conditions,36,309.15
2429,Mcgowan,67,20,F,110m hurdles,12/17/21,Field B,Canada,3,48.35,1,FALSE,Dirt,Rainy event,17,290.15
2434,Barrett,61,27,F,100m,12/11/22,Stadium A,Vietnam,3,105.35,2,FALSE,Sand,Hot and humid,34,307.15
2438,Kittell,74,27,F,200m,4/16/22,Arena D,Brazil,1,295.55,5,TRUE,Sand,Rainy event,30,303.15
2442,Mozie,65,22,F,3000m,7/9/22,Field B,Spain,1,37.2,5,TRUE,Asphalt,Nice atmosphere,26,299.15
2443,Gordon,72,26,F,400m hurdles,7/31/22,Stadium A,UK,5,173.15,5,FALSE,Turf,Personal best!,22,295.15
2446,Nguyen,60,26,F,3000m,3/10/22,Arena D,India,5,120.47,1,FALSE,Concrete,Cold day,32,305.15
2452,Palmiter,64,29,F,800m,1/8/23,Field B,Canada,5,34.89,1,TRUE,Dirt,Good competition,27,300.15
2454,Denny,72,27,F,1500m,9/22/19,Arena D,UK,2,171.88,2,FALSE,Asphalt,New personal record!,27,300.15
2455,Moyer,72,29,F,800m,2/1/21,Track C,USA,1,200.08,5,FALSE,Dirt,Enjoyed the event,25,298.15
2456,Castro,83,32,F,100m,2/20/21,Arena D,Mexico,1,20.62,2,TRUE,Asphalt,Great race,35,308.15
2458,Fortune,76,28,F,400m hurdles,8/2/19,Track C,UK,4,285.93,5,FALSE,Sand,Hot and humid,22,295.15
2468,Payne,77,21,F,400m,10/31/20,Arena D,Spain,4,77.51,3,FALSE,Dirt,Challenging race,29,302.15
2470,Beaudreault,63,23,F,400m hurdles,1/26/22,Track C,China,3,102.06,1,FALSE,Dirt,Hot weather,19,292.15
2471,Grenier,65,34,F,110m hurdles,2/1/21,Field B,UK,3,284.57,2,FALSE,Asphalt,Great event,18,291.15
2473,Baum,88,35,F,200m,2/22/20,Field B,USA,5,22.83,3,FALSE,Grass,Personal best!,18,291.15
2480,Cleary,84,33,F,400m,10/5/22,Field B,Brazil,5,122.93,4,TRUE,Dirt,Amazing crowd,35,308.15
2481,Hatfield,67,24,F,200m,9/9/23,Track C,South Korea,4,47.47,5,TRUE,Dirt,Great race,27,300.15
2485,Coddington,65,27,F,400m,9/9/23,Track C,Spain,4,265.13,3,FALSE,Grass,Challenging race,28,301.15
2488,Terry,61,27,F,800m,2/15/22,Arena D,South Korea,2,215.79,1,TRUE,Gravel,New personal record!,33,306.15
2489,Samson,76,20,F,200m,4/23/19,Arena D,Brazil,1,120.5,4,TRUE,Concrete,Personal best!,16,289.15
2492,Blais,61,22,F,110m hurdles,4/10/22,Stadium A,Brazil,2,281.45,2,FALSE,Dirt,Personal best!,27,300.15
2499,Radford,70,24,F,3000m,3/17/19,Arena D,India,3,223.26,4,FALSE,Sand,Great race,16,289.15
2502,Pinkerton,69,31,F,1500m,1/28/22,Stadium A,Canada,1,231.63,3,FALSE,Grass,Nice atmosphere,31,304.15
2511,Townsend,62,23,F,1500m,9/30/19,Arena D,Mexico,3,27.52,5,TRUE,Sand,New personal record!,19,292.15
2516,Villegas,73,23,F,100m,1/14/21,Field B,South Korea,3,49.91,5,TRUE,Dirt,Challenging race,18,291.15
2518,Hackett,90,23,F,110m hurdles,1/1/19,Stadium A,USA,4,15.51,5,TRUE,Grass,Challenging race,17,290.15
2525,Clark,82,20,F,110m hurdles,4/1/23,Arena D,China,5,116.32,2,FALSE,Turf,Personal best!,27,300.15
2527,Johnson,69,32,F,800m,6/25/21,Track C,Canada,3,192.64,3,FALSE,Track,Close finish,27,300.15
2529,Robinson,73,26,F,400m,2/8/20,Stadium A,Canada,2,100.08,2,FALSE,Turf,Rainy event,36,309.15
2530,Wolf,75,28,F,1500m,3/25/22,Arena D,Spain,3,225.81,3,TRUE,Grass,Windy day,20,293.15
2540,Zimmerman,74,24,F,3000m,7/30/21,Field B,S Korea,2,105.44,4,FALSE,Turf,Rainy event,37,310.15
2542,Morgan,77,31,F,110m hurdles,7/30/20,Stadium A,S Korea,1,240.89,1,FALSE,Dirt,Nice atmosphere,21,294.15
2543,Colon,67,22,F,110m hurdles,8/14/23,Stadium A,S Korea,2,260.38,4,FALSE,Gravel,Great race,25,298.15
2546,Huckaby,65,29,F,100m,10/14/22,Field B,S Korea,4,180.68,1,TRUE,Sand,Hot weather,29,302.15
2547,Simpson,73,28,F,100m,7/16/23,Arena D,S Korea,3,211.8,5,TRUE,Concrete,Cloudy day,32,305.15
2549,Vanwassenhove,62,22,F,400m,7/22/19,Stadium A,S Korea,1,87.02,2,FALSE,Sand,Hot weather,29,302.15
2550,Crawley,62,28,F,400m,6/15/20,Stadium A,S Korea,5,110.63,3,TRUE,Gravel,Windy day,29,302.15
2552,Schuler,83,34,F,110m hurdles,1/20/22,Stadium A,S Korea,1,281.87,2,TRUE,Sand,Good competition,37,310.15
2553,Gloeckner,65,28,F,400m,3/13/22,Stadium A,Spain,5,119.17,3,FALSE,Turf,Great event,26,299.15
2556,Thompson,73,29,F,110m hurdles,5/3/19,Arena D,South Korea,2,113.11,1,TRUE,Turf,Hot and humid,19,292.15
2558,Whitmire,89,22,F,100m,9/24/19,Track C,Spain,1,222.16,3,TRUE,Track,Good competition,25,298.15
2559,Taylor,90,28,F,400m,3/9/22,Field B,Canada,1,243.17,1,FALSE,Dirt,Close finish,30,303.15
2563,Burns,63,29,F,110m hurdles,3/4/19,Stadium A,Spain,5,161.59,3,TRUE,Sand,Personal best!,18,291.15
2571,Hendriks,79,34,F,200m,5/25/19,Arena D,Brazil,4,95.74,4,TRUE,Concrete,Personal best!,16,289.15
2575,Berry,72,27,F,110m hurdles,10/26/23,Track C,Mexico,4,111.24,4,TRUE,Track,Personal best!,19,292.15
2577,Wilson,64,24,F,400m hurdles,10/31/22,Track C,CA ,4,178.83,2,TRUE,Dirt,Personal best!,17,290.15
2580,Dublin,76,33,F,200m,1/13/20,Stadium A,CA ,1,94.44,4,FALSE,Grass,Hot and humid,19,292.15
2581,Wayne,60,29,F,1500m,6/27/22,Field B,CA ,5,106.8,5,FALSE,Dirt,Close finish,28,301.15
2582,Carroll,64,29,F,3000m,8/15/22,Arena D,CA ,5,88.48,5,FALSE,Sand,New personal record!,26,299.15
2583,Chau,83,35,F,1500m,12/29/22,Stadium A,CA ,1,279.53,5,TRUE,Grass,Windy day,33,306.15
2588,Donaldson,89,27,F,110m hurdles,12/6/21,Arena D,CA ,2,106.39,1,TRUE,Sand,Amazing crowd,21,294.15
2589,Flynn,79,32,F,200m,8/14/23,Field B,CA ,5,198.38,4,FALSE,Turf,Great race,32,305.15
2590,Patel,83,32,F,100m,5/22/20,Stadium A,CA ,4,215.06,3,FALSE,Gravel,Cloudy day,16,289.15
2594,Torres,63,28,F,3000m,8/13/22,Field B,Canada,3,121.59,5,TRUE,Track,Rainy event,18,291.15
2595,Linch,75,21,F,200m,7/12/21,Arena D,Spain,5,48.19,4,FALSE,Dirt,Personal best!,31,304.15
2599,Barlow,62,27,F,400m hurdles,9/26/21,Field B,Mexico,3,30.52,3,FALSE,Asphalt,Hot weather,19,292.15
2602,Tomer,62,33,F,800m,5/11/20,Stadium A,Spain,5,284.95,1,TRUE,Grass,Cloudy day,20,293.15
2604,Hurtado,76,21,F,400m hurdles,11/15/23,Arena D,Mexico,2,220.1,5,TRUE,Asphalt,Messy track,16,289.15
2605,Kleven,76,29,F,800m,4/2/20,Arena D,UK,5,281.01,4,TRUE,Asphalt,Great event,30,303.15
2607,Cooper,69,27,F,3000m,8/31/21,Arena D,Vietnam,2,70.03,1,TRUE,Grass,Hot and humid,34,307.15
2609,Adam,66,24,F,1500m,8/17/21,Arena D,Mexico,4,23.25,1,TRUE,Grass,Cloudy day,31,304.15
2615,Moilanen,82,31,F,110m hurdles,5/9/23,Field B,Brazil,3,62.5,2,TRUE,Sand,New personal record!,19,292.15
2617,Shoemaker,60,32,F,200m,7/17/20,Stadium A,India,2,294.48,4,TRUE,Asphalt,Enjoyed the event,20,293.15
2619,Stevens,87,20,F,400m,11/23/19,Track C,Spain,2,32.14,5,TRUE,Turf,Hot and humid,20,293.15
2624,Miller,72,22,F,110m hurdles,6/7/23,Stadium A,Canada,4,193.6,5,TRUE,Concrete,Windy day,29,302.15
2627,Macnab,85,33,F,1500m,12/23/22,Track C,Brazil,2,88.01,2,TRUE,Turf,Windy day,34,307.15
2632,Huston,88,20,F,3000m,1/5/19,Arena D,Spain,3,43.41,1,TRUE,Sand,Cloudy day,29,302.15
2635,Stone,85,29,F,1500m,7/9/19,Field B,UK,5,68.16,2,FALSE,drt,Windy day,33,306.15
2636,Alexander,83,29,F,1500m,2/9/21,Stadium A,India,4,120.7,3,TRUE,drt,Windy day,21,294.15
2641,Medina,74,26,F,1500m,4/29/22,Field B,USA,5,21.33,1,TRUE,drt,Great event,36,309.15
2643,Hulett,80,35,F,100m,4/22/19,Field B,South Korea,4,283.36,1,FALSE,drt,Enjoyed the event,25,298.15
2648,Newton,74,30,F,100m,3/25/19,Stadium A,Vietnam,1,101.79,1,FALSE,drt,Good competition,34,307.15
2649,Gerrity,67,35,F,1500m,3/2/19,Arena D,Spain,5,263.42,2,TRUE,drt,Great race,20,293.15
2651,Drake,90,21,F,800m,12/21/22,Stadium A,UK,2,77.12,4,FALSE,drt,Challenging race,29,302.15
2652,Shull,68,25,F,200m,8/22/19,Track C,Vietnam,5,55.83,5,TRUE,drt,Wet conditions,16,289.15
2654,Dodge,74,33,F,400m,7/19/20,Field B,USA,2,160.75,3,TRUE,drt,Messy track,36,309.15
2658,Riseden,81,22,F,800m,7/4/21,Field B,Spain,1,137.39,4,FALSE,drt,Good competition,27,300.15
2664,Villalva,74,25,F,1500m,12/23/22,Field B,South Korea,2,69.48,1,TRUE,drt,Wet conditions,33,306.15
2667,Dix,69,23,F,100m,5/4/22,Field B,Canada,5,201.27,5,TRUE,drt,Hot and humid,37,310.15
2676,Gourley,69,23,F,110m hurdles,6/20/22,Track C,Vietnam,3,164.81,1,FALSE,drt,Hot and humid,22,295.15
2677,Zink,84,26,F,3000m,7/18/20,Stadium A,China,1,78.72,3,FALSE,drt,Wet conditions,18,291.15
2679,Hall,71,24,F,400m,10/26/19,Stadium A,Spain,3,192.45,2,TRUE,drt,Windy day,16,289.15
2683,Merida,64,24,F,400m hurdles,5/4/22,Arena D,India,1,175.4,4,FALSE,drt,Hot and humid,29,302.15
2685,Prince,60,25,F,400m hurdles,5/31/22,Stadium A,India,3,222.01,1,TRUE,drt,Hot and humid,16,289.15
2686,Roussell,74,31,F,3000m,10/6/23,Arena D,India,4,121.76,3,FALSE,drt,Fast race,21,294.15
2695,Mcleod,60,27,F,400m hurdles,11/25/21,Stadium A,China,1,156.35,3,FALSE,drt,Wet conditions,25,298.15
2697,Gardner,88,30,F,800m,3/22/22,Arena D,India,5,32.51,5,FALSE,drt,Cloudy day,36,309.15
2701,Fuller,83,29,F,1500m,10/25/21,Arena D,Brazil,3,41.95,4,FALSE,drt,Close finish,25,298.15
2703,Agee,78,32,F,400m,11/8/19,Track C,Canada,3,64.28,2,TRUE,drt,Amazing crowd,35,308.15
2704,Savage,61,33,F,3000m,1/8/23,Field B,China,4,182.36,3,FALSE,drt,Challenging race,26,299.15
2712,Garrett,62,35,F,800m,1/13/21,Stadium A,Spain,1,255.28,2,FALSE,drt,Close finish,16,289.15
2713,Dixon,89,23,F,3000m,5/29/22,Arena D,Brazil,1,86.27,4,FALSE,drt,Good competition,29,302.15
2714,Stovall,83,35,F,3000m,3/30/20,Stadium A,Mexico,4,56.58,2,FALSE,drt,Rainy event,27,300.15
2717,Isaac,65,22,F,3000m,11/10/19,Arena D,Canada,3,232.72,5,TRUE,drt,Challenging race,35,308.15
2722,Dick,83,34,F,800m,12/9/20,Arena D,South Korea,4,247.57,4,TRUE,drt,Close finish,26,299.15
2723,Hoffman,64,30,F,400m,6/16/22,Field B,USA,5,88.25,5,FALSE,drt,Hot weather,36,309.15
2725,Burch,82,34,F,200m,10/29/22,Track C,USA,2,141.73,1,TRUE,drt,Hot weather,17,290.15
2726,Leonard,85,30,F,100m,1/10/23,Field B,USA,1,115.26,4,TRUE,drt,Great race,36,309.15
2732,Ater,86,21,F,400m hurdles,1/8/21,Stadium A,India,4,236.23,1,TRUE,drt,Cold day,16,289.15
2737,Brown,63,23,F,100m,11/4/21,Stadium A,Mexico,4,226.29,3,TRUE,Gravel,Nice atmosphere,30,303.15
2740,Garcia,61,23,F,400m hurdles,6/23/20,Field B,China,3,62.34,3,TRUE,Asphalt,Wet conditions,27,300.15
2741,Koester,66,21,F,200m,1/6/20,Stadium A,Canada,3,173.94,2,TRUE,Turf,Rainy event,36,309.15
2742,Cooper,82,30,F,400m hurdles,7/7/19,Arena D,India,1,251.35,5,TRUE,Dirt,Windy day,28,301.15
2750,Kaufman,75,31,F,110m hurdles,5/16/21,Track C,Brazil,3,235.36,5,FALSE,Gravel,Cold day,37,310.15
2752,Olivarria,81,20,F,200m,3/13/21,Track C,Vietnam,5,20.19,5,FALSE,Concrete,Wet conditions,19,292.15
2753,Rhoades,63,31,F,1500m,11/13/20,Arena D,USA,3,18.99,1,FALSE,Asphalt,Hot weather,20,293.15
2756,Strange,83,26,F,200m,4/30/23,Track C,India,5,270.5,1,TRUE,Track,Challenging race,19,292.15
2760,Gandy,75,33,F,1500m,12/12/20,Field B,Canada,4,193.02,3,FALSE,Gravel,Great event,34,307.15
2774,Little,80,25,F,400m hurdles,4/15/21,Field B,USA,4,85.54,3,FALSE,Grass,Challenging race,17,290.15
2775,Wilenkin,67,23,F,1500m,3/1/23,Field B,South Korea,1,77.48,4,FALSE,Asphalt,Amazing crowd,36,309.15
2780,Spahn,80,33,F,400m,5/27/22,Arena D,USA,4,144.56,1,TRUE,Grass,Great event,37,310.15
2782,Nicholls,74,29,F,100m,2/28/22,Field B,South Korea,2,176.18,2,FALSE,Grass,Close finish,30,303.15
2783,Diaz,86,33,F,400m hurdles,7/10/21,Track C,Spain,3,243.69,2,FALSE,Grass,Nice atmosphere,24,297.15
2785,Jochum,68,27,F,1500m,3/11/23,Track C,Vietnam,4,296.95,1,TRUE,Concrete,Hot weather,21,294.15
2787,Fitzgerald,76,26,F,100m,1/13/23,Field B,Mexico,1,172.51,3,TRUE,Grass,Personal best!,37,310.15
2788,Cooper,69,23,F,400m hurdles,12/28/20,Track C,South Korea,5,190.87,3,FALSE,Concrete,Amazing crowd,21,294.15
2792,Nolan,88,33,F,3000m,8/28/21,Stadium A,South Korea,3,192.54,2,TRUE,Asphalt,Nice atmosphere,33,306.15
2793,Opland,69,33,F,100m,4/20/19,Stadium A,Vietnam,5,83.76,5,TRUE,Asphalt,Great event,34,307.15
2800,Mcginnis,70,35,F,1500m,4/23/23,Track C,South Korea,3,275.07,3,TRUE,Dirt,Personal best!,35,308.15
2801,Meads,83,22,F,800m,8/27/22,Arena D,South Korea,2,13.57,4,TRUE,Dirt,Messy track,26,299.15
2802,Stout,90,29,F,100m,5/27/22,Track C,Mexico,4,190.7,1,TRUE,Track,Messy track,17,290.15
2810,Negrete,85,27,F,400m hurdles,11/18/21,Track C,Brazil,4,111.75,5,FALSE,Concrete,Close finish,26,299.15
2816,Reeves,71,26,F,200m,12/18/19,Stadium A,Brazil,4,12.4,5,TRUE,Track,Close finish,27,300.15
2820,Davis,68,33,F,400m,12/23/23,Track C,South Korea,2,252.77,5,FALSE,Track,Amazing crowd,25,298.15
2821,Smith,77,31,F,3000m,11/19/23,Field B,Mexico,2,210.61,2,TRUE,Sand,Amazing crowd,24,297.15
2830,Metcalf,71,20,F,800m,6/20/22,Field B,Spain,5,17.13,4,TRUE,Sand,Challenging race,20,293.15
2841,Williams,75,30,F,400m,2/25/19,Field B,USA,4,103.35,2,FALSE,Grass,Hot weather,32,305.15
2844,Powell,62,21,F,1500m,7/16/23,Track C,Spain,4,244.38,1,TRUE,Sand,Windy day,17,290.15
2845,Hatfield,67,23,F,800m,1/17/20,Arena D,USA,4,199.05,4,TRUE,Grass,Nice atmosphere,24,297.15
2846,Hensley,87,32,F,200m,6/11/22,Arena D,UK,5,147.69,5,FALSE,Dirt,Great event,27,300.15
2850,Smith,62,34,F,400m hurdles,4/26/21,Arena D,UK,2,115.51,4,FALSE,Grass,Enjoyed the event,35,308.15
2851,Pante,61,30,F,1500m,10/29/20,Field B,Canada,3,236.61,2,TRUE,Concrete,Great event,31,304.15
2852,Hurst,73,27,F,400m hurdles,5/10/20,Stadium A,UK,5,181.64,5,FALSE,Dirt,Enjoyed the event,31,304.15
2857,Stansbury,72,34,F,110m hurdles,12/24/19,Stadium A,South Korea,4,141.66,1,TRUE,Gravel,Personal best!,26,299.15
2863,Nevins,67,25,F,1500m,2/6/23,Track C,Canada,2,50.02,1,FALSE,Concrete,Great race,16,289.15
2864,Booth,85,25,F,1500m,2/20/21,Field B,USA,5,88.31,2,TRUE,Concrete,Cloudy day,19,292.15
2880,Karam,61,28,F,110m hurdles,5/7/20,Field B,China,2,217.93,3,TRUE,Grass,Hot weather,34,307.15
2886,Cheek,70,35,F,400m hurdles,3/1/19,Field B,Canada,1,98.97,2,TRUE,Dirt,Cold day,18,291.15
2889,Hatfield,89,20,F,400m hurdles,2/29/20,Track C,China,5,127.66,4,TRUE,Asphalt,New personal record!,33,306.15
2899,Wood,69,28,F,800m,7/13/20,Field B,Brazil,1,126.85,2,FALSE,Asphalt,Good competition,35,308.15
2906,Hurley,78,28,F,1500m,6/5/23,Arena D,Mexico,1,136.61,1,TRUE,Dirt,Cold day,17,290.15
2907,Tyler,82,21,F,800m,5/29/21,Track C,Mexico,4,297.76,1,TRUE,Track,New personal record!,27,300.15
2916,Furbee,74,35,F,400m,4/29/22,Track C,Spain,2,225.43,4,FALSE,Asphalt,Windy day,35,308.15
2917,Junkin,65,20,F,100m,4/17/22,Track C,Spain,2,208.39,5,FALSE,Track,Cloudy day,31,304.15
2919,Wilson,87,28,F,400m,12/16/19,Track C,South Korea,3,194.56,2,TRUE,Asphalt,Enjoyed the event,32,305.15
2920,Wilson,62,31,F,400m,8/6/23,Stadium A,South Korea,3,76.99,2,TRUE,Asphalt,Amazing crowd,28,301.15
2921,Cahee,62,27,F,1500m,6/19/22,Stadium A,Spain,2,245.34,2,FALSE,Gravel,Close finish,25,298.15
2922,Kochheiser,68,23,F,200m,3/19/19,Arena D,UK,2,168.3,4,TRUE,Gravel,Personal best!,27,300.15
2927,Larose,74,22,F,400m hurdles,8/2/22,Field B,Spain,1,236.26,5,FALSE,Grass,Great event,24,297.15
2928,Yamamoto,78,25,F,100m,10/14/20,Arena D,Vietnam,2,71.39,2,FALSE,Grass,Cloudy day,28,301.15
2929,Perry,84,22,F,3000m,8/20/21,Arena D,UK,3,74.2,4,TRUE,Dirt,Close finish,29,302.15
2930,Tapia,64,25,F,200m,9/20/23,Track C,China,1,264.2,3,FALSE,Track,Nice atmosphere,37,310.15
2931,Hess,64,33,F,110m hurdles,5/30/22,Stadium A,Canada,5,95.84,4,FALSE,Dirt,Great race,18,291.15
2934,Cruz,88,34,F,200m,1/21/20,Track C,Vietnam,2,205.86,1,FALSE,Gravel,Great race,18,291.15
2937,Trent,81,31,F,1500m,10/20/21,Arena D,India,2,64.01,1,TRUE,Turf,Challenging race,17,290.15
2940,Pitcher,86,34,F,100m,12/12/20,Arena D,China,2,10.46,5,FALSE,Dirt,Windy day,27,300.15
2944,Moore,68,27,F,110m hurdles,9/5/21,Track C,USA,4,134.27,5,TRUE,Dirt,Windy day,36,309.15
2945,Gordon,66,34,F,3000m,6/18/21,Arena D,Brazil,3,212.23,3,TRUE,Grass,New personal record!,20,293.15
2946,Hill,86,31,F,400m hurdles,2/3/23,Stadium A,China,3,113.78,3,TRUE,Grass,Cloudy day,22,295.15
2950,Trail,61,28,F,800m,3/20/20,Stadium A,Spain,1,91.57,3,FALSE,Track,Cloudy day,26,299.15
2951,Griffin,83,27,F,1500m,10/22/19,Arena D,Canada,5,56.19,4,TRUE,Grass,Cold day,29,302.15
2953,Maples,80,27,F,400m hurdles,2/5/20,Stadium A,UK,5,260.62,4,TRUE,Grass,Cold day,37,310.15
2959,Price,76,31,F,400m hurdles,8/7/19,Field B,Canada,4,39.85,2,TRUE,Grass,Amazing crowd,24,297.15
2963,Reavis,63,34,F,100m,8/9/20,Track C,USA,5,47.49,3,FALSE,Sand,New personal record!,36,309.15
2964,Babel,80,21,F,800m,12/25/19,Field B,Brazil,3,188.57,3,TRUE,Track,Good competition,29,302.15
2969,Daly,63,27,F,100m,12/6/20,Stadium A,India,4,247.9,1,FALSE,Sand,Good competition,21,294.15
2972,Mclean,90,32,F,400m,10/1/22,Stadium A,Canada,1,60.3,1,TRUE,Dirt,Great race,30,303.15
2973,Lee,90,33,F,400m hurdles,6/9/21,Track C,Brazil,2,84.92,4,TRUE,Sand,Hot weather,25,298.15
2975,Curry,72,32,F,100m,3/13/19,Field B,India,4,238.32,5,TRUE,Dirt,Hot and humid,18,291.15
2976,Bishop,68,24,F,110m hurdles,6/16/21,Stadium A,China,3,222.01,1,FALSE,Asphalt,Hot and humid,22,295.15
2978,Braden,75,22,F,1500m,12/2/22,Arena D,China,1,179.81,5,FALSE,Dirt,Wet conditions,18,291.15
2980,Bays,66,28,F,800m,11/30/20,Arena D,China,1,62.72,3,TRUE,Grass,Amazing crowd,28,301.15
2981,Hiller,79,31,F,200m,11/23/19,Stadium A,Spain,1,242.32,4,FALSE,Track,Cloudy day,29,302.15
2984,Vallee,78,31,F,3000m,2/10/22,Track C,China,5,37.74,5,FALSE,Sand,Great event,31,304.15
2985,Thierry,73,20,F,1500m,1/8/20,Field B,Brazil,4,70.2,1,FALSE,Sand,Cloudy day,33,306.15
2986,Mckean,77,21,F,800m,4/29/22,Field B,Spain,1,116.75,1,TRUE,Track,Rainy event,16,289.15
2988,Ames,81,23,F,100m,6/26/20,Field B,Vietnam,5,22.87,1,TRUE,Gravel,Fast race,37,310.15
2990,Gertz,75,27,F,800m,12/23/22,Arena D,Canada,2,213.78,4,FALSE,Concrete,Nice atmosphere,19,292.15
2991,Thiel,65,23,F,1500m,7/2/19,Arena D,Brazil,3,77.33,4,TRUE,Track,Fast race,28,301.15
2993,Gonzalez,88,32,F,400m hurdles,8/5/19,Arena D,Canada,2,40.11,5,TRUE,Dirt,Nice atmosphere,21,294.15
2998,Le,88,23,F,100m,3/6/20,Field B,USA,4,117.1,1,FALSE,Grass,Windy day,33,306.15
2999,Orozco,69,22,F,400m,11/18/21,Track C,Spain,4,21.81,4,FALSE,Gravel,Fast race,33,306.15
2,Burns,90,33,M,High Jump,2/7/23,Arena D,South Korea,4,22.92,3,TRUE,Sand,Get the same vendors next meet ,32,305.15
5,Markell,66,26,M,200m,8/25/21,Arena D,UK,2,197.35,2,TRUE,Gravel,Need more international food,29,302.15
